no,Name,COUNTYNAME,TOWNNAME,x,y
AS_2404,Cilingahan,花蓮縣,富里鄉,121.350219,23.27514399
AS_2405,Kakitaan,花蓮縣,光復鄉,121.4543089,23.66084299
AS_2406,Mashisan,花蓮縣,卓溪鄉,121.1305555,23.41166667
AS_2407,Skadang,花蓮縣,秀林鄉,121.6369235,24.19367283
AS_2408,樹坪尾,苗栗縣,泰安鄉,120.9411659,24.42541319
AS_2409,南勢山,苗栗縣,泰安鄉,120.9229532,24.41226771
AS_2410,南灣,苗栗縣,泰安鄉,120.917378,24.41246341
AS_2411,大坪,苗栗縣,泰安鄉,120.9297381,24.42699743
AS_2412,清安,苗栗縣,泰安鄉,120.9342617,24.4281281
AS_2413,大興 Ⅰ,苗栗縣,泰安鄉,120.9217712,24.42749012
AS_2414,大坪頂  Ⅱ,苗栗縣,泰安鄉,120.9205839,24.43139006
AS_2415,小南角,苗栗縣,泰安鄉,120.9158093,24.43414134
AS_2416,大坪頂 Ⅰ,苗栗縣,泰安鄉,120.9171739,24.42807456
AS_2417,大興  Ⅱ,苗栗縣,泰安鄉,120.9190967,24.42792211
AS_2418,虎山,苗栗縣,泰安鄉,120.9432857,24.46554811
AS_2419,腦寮莊,苗栗縣,泰安鄉,120.9424647,24.45411705
AS_2420,繫牛坪,苗栗縣,泰安鄉,120.9254027,24.44892693
AS_2421,北庄,苗栗縣,泰安鄉,120.9202443,24.4437958
AS_2422,砂埔鹿 Ⅰ,苗栗縣,泰安鄉,120.9484429,24.47596042
AS_2423,砂埔鹿  Ⅱ,苗栗縣,泰安鄉,120.9378345,24.48322478
AS_2424,砂埔鹿 Ⅲ,苗栗縣,泰安鄉,120.9371439,24.48094918
AS_2425,龍山 Ⅰ,苗栗縣,泰安鄉,120.96155,24.4682716
AS_2426,龍山  Ⅱ,苗栗縣,泰安鄉,120.9674518,24.47121645
AS_2427,永安 Ⅰ,苗栗縣,泰安鄉,120.9637004,24.35638367
AS_2428,永安  Ⅱ,苗栗縣,泰安鄉,120.9670825,24.3516351
AS_2429,永安  Ⅲ,苗栗縣,泰安鄉,120.9622163,24.3548032
AS_2430,永安  Ⅳ,苗栗縣,泰安鄉,120.9652463,24.35963452
AS_2431,永安  Ⅴ,苗栗縣,泰安鄉,120.972702,24.36220033
AS_2432,大安  Ⅳ,苗栗縣,泰安鄉,120.9637767,24.36596361
AS_2433,梅園,苗栗縣,泰安鄉,120.96036,24.38683811
AS_2434,梅園國小,苗栗縣,泰安鄉,120.9709802,24.38856508
AS_2435,Luvun Ⅰ,苗栗縣,泰安鄉,120.9575442,24.39316675
AS_2436,Luvun  Ⅱ,苗栗縣,泰安鄉,120.9631695,24.40112287
AS_2437,雪見,苗栗縣,泰安鄉,121.0377024,24.42825506
AS_2438,Salats,苗栗縣,泰安鄉,121.0355458,24.43566844
AS_2439,大安 Ⅰ,苗栗縣,泰安鄉,120.9711349,24.37035335
AS_2440,大安 Ⅱ,苗栗縣,泰安鄉,120.9702242,24.36807783
AS_2441,大安 Ⅲ,苗栗縣,泰安鄉,120.9742326,24.36996566
AS_2442,士林國小,苗栗縣,泰安鄉,120.9302579,24.35119827
AS_2443,士林 Ⅰ,苗栗縣,泰安鄉,120.9336235,24.34951133
AS_2444,士林  Ⅱ,苗栗縣,泰安鄉,120.9350877,24.35427935
AS_2445,士林  Ⅲ,苗栗縣,泰安鄉,120.9321729,24.35398012
AS_2446,士林  Ⅳ,苗栗縣,泰安鄉,120.9345716,24.35799914
AS_2447,馬拉邦,苗栗縣,泰安鄉,120.9261398,24.3523972
AS_2448,蘇魯 Ⅰ,苗栗縣,泰安鄉,120.921439,24.35093211
AS_2449,蘇魯  Ⅱ,苗栗縣,泰安鄉,120.9229262,24.34913607
AS_2450,蘇魯  Ⅲ,苗栗縣,泰安鄉,120.9179184,24.34541343
AS_2451,蘇魯  Ⅳ,苗栗縣,泰安鄉,120.9157976,24.34219789
AS_2452,出火 Ⅰ,苗栗縣,泰安鄉,120.9343594,24.3930411
AS_2453,出火  Ⅱ,苗栗縣,泰安鄉,120.932141,24.38969936
AS_2454,細道邦,苗栗縣,泰安鄉,120.9343241,24.38612479
AS_2455,二本松 Ⅰ,苗栗縣,泰安鄉,120.9859006,24.39518554
AS_2456,二本松  Ⅱ,苗栗縣,泰安鄉,120.9810013,24.40180334
AS_2457,二本松  Ⅲ,苗栗縣,泰安鄉,120.9812599,24.39618727
AS_2458,天狗 Ⅰ,苗栗縣,泰安鄉,120.9781532,24.39243977
AS_2459,天狗  Ⅱ,苗栗縣,泰安鄉,120.9754554,24.40361739
AS_2460,天狗  Ⅲ,苗栗縣,泰安鄉,120.9711633,24.40161217
AS_2461,蘇魯 A,苗栗縣,泰安鄉,120.9237451,24.34798075
AS_2462,蘇魯 B,苗栗縣,泰安鄉,120.9239988,24.34629243
AS_2463,士林 A,苗栗縣,泰安鄉,120.9334535,24.34651357
AS_2464,士林 B,苗栗縣,泰安鄉,120.9320999,24.34750618
AS_2465,馬拉邦 A,苗栗縣,泰安鄉,120.9302821,24.34797487
AS_2466,馬拉邦 B,苗栗縣,泰安鄉,120.9290183,24.34874176
AS_2467,馬拉邦 C,苗栗縣,泰安鄉,120.9274289,24.34865975
AS_2468,龍山,苗栗縣,泰安鄉,120.9679349,24.47143325
AS_2469,雪見,苗栗縣,泰安鄉,121.0369136,24.42816496
AS_2470,南灣,苗栗縣,泰安鄉,120.9118294,24.41349862
AS_2471,砂核暗社,苗栗縣,泰安鄉,120.9409796,24.47909978
AS_2472,永安 A,苗栗縣,泰安鄉,120.964541,24.35699785
AS_2473,永安 B,苗栗縣,泰安鄉,120.9661454,24.35198703
AS_2474,永安 C,苗栗縣,泰安鄉,120.9668388,24.36014954
AS_2475,永安 D,苗栗縣,泰安鄉,120.9710707,24.36558595
AS_2476,永安 E,苗栗縣,泰安鄉,120.9793731,24.36367313
AS_2477,打必曆社,苗栗縣,泰安鄉,120.9419621,24.46567402
AS_2478,天狗 A,苗栗縣,泰安鄉,120.9774536,24.39032686
AS_2479,天狗 B,苗栗縣,泰安鄉,120.9785767,24.39226828
AS_2480,大坪,苗栗縣,泰安鄉,120.9321652,24.4260866
AS_2481,大安 A,苗栗縣,泰安鄉,120.9623935,24.36461793
AS_2482,大安 B,苗栗縣,泰安鄉,120.9650031,24.36786002
AS_2483,大安 C,苗栗縣,泰安鄉,120.9686555,24.36898043
AS_2484,二本松 B,苗栗縣,泰安鄉,120.9794875,24.40348255
AS_2485,二本松 A,苗栗縣,泰安鄉,120.9859603,24.39654894
AS_2486,Magawan,苗栗縣,泰安鄉,120.9496818,24.39496114
AS_2487,繫牛坪,苗栗縣,泰安鄉,120.9269419,24.44917146
AS_2488,腦寮莊,苗栗縣,泰安鄉,120.9284003,24.45039108
AS_2489,司馬限,苗栗縣,泰安鄉,120.9436876,24.40826792
AS_2490,出火,苗栗縣,泰安鄉,120.9322207,24.388959
AS_2491,細道邦,苗栗縣,泰安鄉,120.9342235,24.38612474
AS_2492,大南勢,苗栗縣,泰安鄉,120.9163041,24.42602449
AS_2493,梅園國小,苗栗縣,泰安鄉,120.969446,24.39273623
AS_2494,協成,苗栗縣,卓蘭鎮,120.8745388,24.33797082
AS_2495,坪林東文,苗栗縣,卓蘭鎮,120.8745503,24.33628237
AS_2496,草寮,苗栗縣,卓蘭鎮,120.8685424,24.35212345
AS_2497,食水坑,苗栗縣,卓蘭鎮,120.8458383,24.30844606
AS_2498,白布帆,苗栗縣,卓蘭鎮,120.9051287,24.29696437
AS_2499,伯公攏,苗栗縣,大湖鄉,120.8137885,24.34215212
AS_2500,三櫃坑,苗栗縣,三義鄉,120.7688019,24.34144014
AS_2501,彭屋,苗栗縣,卓蘭鎮,120.7811138,24.33958937
AS_2502,五櫃坪,苗栗縣,大湖鄉,120.7768199,24.34364623
AS_2503,六份坪,苗栗縣,大湖鄉,120.8164687,24.34925229
AS_2504,南湖,苗栗縣,大湖鄉,120.8685062,24.39666407
AS_2505,法寶寺,苗栗縣,大湖鄉,120.8647941,24.41990165
AS_2506,竹篙屋 A,苗栗縣,大湖鄉,120.8654698,24.41512587
AS_2507,竹篙屋 B,苗栗縣,大湖鄉,120.8621858,24.41546602
AS_2508,水頭寮,苗栗縣,大湖鄉,120.8694127,24.40686772
AS_2509,水尾坪,苗栗縣,大湖鄉,120.875161,24.4469977
AS_2510,福基,苗栗縣,公館鄉,120.8312592,24.46993392
AS_2511,轉溝水,苗栗縣,公館鄉,120.871358,24.46231677
AS_2512,三寮坑,苗栗縣,獅潭鄉,120.8858795,24.46093796
AS_2513,象鼻嘴,苗栗縣,獅潭鄉,120.8771922,24.45778002
AS_2514,朝西,苗栗縣,銅鑼鄉,120.7823014,24.49760829
AS_2515,福田,苗栗縣,苑裡鎮,120.6750591,24.43132382
AS_2516,北勢山,苗栗縣,通霄鎮,120.6855617,24.48310896
AS_2517,五福,苗栗縣,通霄鎮,120.665135,24.46609071
AS_2518,灰瑤,苗栗縣,通霄鎮,120.6951203,24.4918866
AS_2519,苑裡,苗栗縣,苑裡鎮,120.6654668,24.44130701
AS_2520,隘口寮,苗栗縣,通霄鎮,120.6768384,24.47609315
AS_2521,西湖溪,苗栗縣,西湖鄉,120.7550295,24.56341424
AS_2522,店子窩,苗栗縣,通霄鎮,120.7163497,24.56806848
AS_2523,新埔,苗栗縣,通霄鎮,120.7002769,24.53915411
AS_2524,白沙屯過港,苗栗縣,後龍鎮,120.7168218,24.573279
AS_2525,埔頂,苗栗縣,西湖鄉,120.7572754,24.5659911
AS_2526,田寮尾 A,苗栗縣,苗栗市,120.818279,24.5919447
AS_2527,田寮尾 B,苗栗縣,苗栗市,120.8247551,24.59307195
AS_2528,西山崁頂,苗栗縣,苗栗市,120.8015303,24.58045692
AS_2529,山頂,苗栗縣,後龍鎮,120.8042599,24.59662212
AS_2530,埔仔頂 A,苗栗縣,後龍鎮,120.7896676,24.60094531
AS_2531,埔仔頂 B,苗栗縣,後龍鎮,120.7841626,24.59782257
AS_2532,崩崁頂,苗栗縣,後龍鎮,120.7970722,24.59588127
AS_2533,陳厝崁頂,苗栗縣,後龍鎮,120.7992244,24.59620919
AS_2534,後龍底,苗栗縣,後龍鎮,120.7843962,24.5998273
AS_2535,新港,苗栗縣,後龍鎮,120.7843962,24.5998273
AS_2536,十班坑,苗栗縣,後龍鎮,120.7855426,24.59350876
AS_2537,新港國校,苗栗縣,後龍鎮,120.8195144,24.61187282
AS_2538,下莊海尾,苗栗縣,後龍鎮,120.7480703,24.60749052
AS_2539,龍港,苗栗縣,後龍鎮,120.7586606,24.61074019
AS_2540,新港(復興里),苗栗縣,後龍鎮,120.8144893,24.61066587
AS_2541,龍坑里,苗栗縣,後龍鎮,120.7904741,24.60290568
AS_2542,太龍宮,苗栗縣,後龍鎮,120.7843962,24.5998273
AS_2543,竹仔閣,苗栗縣,頭屋鄉,120.8494269,24.58043115
AS_2544,東興莊,苗栗縣,頭屋鄉,120.849216,24.58345561
AS_2545,埤子寮,苗栗縣,頭屋鄉,120.8473925,24.58897041
AS_2546,社寮岡,苗栗縣,苗栗市,120.8222083,24.57152611
AS_2547,二岡坪,苗栗縣,頭屋鄉,120.8499749,24.55968333
AS_2548,苗栗龜山,苗栗縣,苗栗市,120.8147559,24.53679202
AS_2549,紙湖,苗栗縣,獅潭鄉,120.9455153,24.58305173
AS_2550,談文湖,苗栗縣,造橋鄉,120.8500493,24.65468482
AS_2551,朝楊,苗栗縣,造橋鄉,120.8655029,24.64334123
AS_2552,小銅鑼圈,苗栗縣,三灣鄉,120.9675611,24.66905773
AS_2553,竹南尖山,苗栗縣,頭份市,120.8791073,24.66214169
AS_2554,山佳,苗栗縣,竹南鎮,120.8822884,24.70449809
AS_2555,店仔莊,苗栗縣,竹南鎮,120.8780864,24.70607477
AS_2556,網絃,苗栗縣,後龍鎮,120.8202211,24.66319331
AS_2557,網形,宜蘭縣,南澳鄉,121.690823,24.34487394
AS_2558,朝西,苗栗縣,銅鑼鄉,120.7824386,24.49742791
AS_2559,彭屋,苗栗縣,三義鄉,120.7744911,24.34404909
AS_2560,梅南,苗栗縣,通霄鎮,120.7004955,24.46883748
AS_2561,草寮,苗栗縣,卓蘭鎮,120.8687051,24.35061573
AS_2562,海口 Ⅱ,苗栗縣,後龍鎮,120.7424281,24.59410931
AS_2563,頂埔 Ⅰ,苗栗縣,西湖鄉,120.7572288,24.56511522
AS_2564,食水坑,苗栗縣,卓蘭鎮,120.8544205,24.31126261
AS_2565,苦苓腳,苗栗縣,後龍鎮,120.8187806,24.64024044
AS_2566,苗栗龜山,苗栗縣,苗栗市,120.8157534,24.53761487
AS_2567,後龍底,苗栗縣,後龍鎮,120.7890551,24.59514794
AS_2568,南湖,苗栗縣,大湖鄉,120.8692789,24.39810036
AS_2569,社寮岡,苗栗縣,苗栗市,120.8235122,24.57238538
AS_2570,東興莊,苗栗縣,頭屋鄉,120.84728,24.58248757
AS_2571,店子窩,苗栗縣,通霄鎮,120.7145537,24.56904923
AS_2572,坪林東文,苗栗縣,卓蘭鎮,120.8732942,24.33584793
AS_2573,協成,苗栗縣,卓蘭鎮,120.8760404,24.33166969
AS_2574,沙河,苗栗縣,頭屋鄉,120.8521549,24.56071478
AS_2575,伯公攏,苗栗縣,大湖鄉,120.8135525,24.3432263
AS_2576,西湖．公館 Ⅰ,苗栗縣,西湖鄉,120.7482328,24.57674767
AS_2577,竹仔閣,苗栗縣,頭屋鄉,120.8490893,24.57946472
AS_2578,曲洞橋,苗栗縣,頭屋鄉,120.8504135,24.56487538
AS_2579,田尾寮口,苗栗縣,苗栗市,120.8243656,24.59297218
AS_2580,四寮坪,苗栗縣,大湖鄉,120.8681948,24.41506506
AS_2581,四窩,苗栗縣,通霄鎮,120.6946892,24.53321997
AS_2582,北勢山,苗栗縣,通霄鎮,120.6843282,24.48334114
AS_2583,水頭寮,苗栗縣,大湖鄉,120.8683581,24.40607225
AS_2584,水坡里,苗栗縣,苑裡鎮,120.6968344,24.43371656
AS_2585,水尾坪,苗栗縣,大湖鄉,120.8796727,24.44669437
AS_2586,六份坪,苗栗縣,大湖鄉,120.8158831,24.34714779
AS_2587,公館．坪頂,苗栗縣,公館鄉,120.847732,24.51496987
AS_2588,內湖島,苗栗縣,通霄鎮,120.7121077,24.55496862
AS_2589,內湖,苗栗縣,通霄鎮,120.7093363,24.49943572
AS_2590,五櫃坪,苗栗縣,三義鄉,120.7717089,24.34492076
AS_2591,五福,苗栗縣,通霄鎮,120.6634486,24.46228579
AS_2592,大湖．法寶寺,苗栗縣,大湖鄉,120.8642298,24.41944066
AS_2593,大寮．竹篙屋 Ⅰ,苗栗縣,大湖鄉,120.8610968,24.41755074
AS_2594,大坪,苗栗縣,頭屋鄉,120.8525091,24.55613747
AS_2595,下莊海尾,苗栗縣,後龍鎮,120.7479519,24.60795079
AS_2596,上店,苗栗縣,通霄鎮,120.7241652,24.50921476
AS_2597,上坪,苗栗縣,頭屋鄉,120.8530928,24.54798495
AS_2598,上山下,苗栗縣,三義鄉,120.7655922,24.34342163
AS_2599,上大坑,苗栗縣,公館鄉,120.8422132,24.50188125
AS_2600,三寮坑,苗栗縣,獅潭鄉,120.8793089,24.45914511
AS_2601,三櫃坑,苗栗縣,三義鄉,120.7752291,24.33764854
AS_2602,十班坑,苗栗縣,後龍鎮,120.7904848,24.59098765
AS_2603,山佳,苗栗縣,竹南鎮,120.8848598,24.70263114
AS_2604,店仔莊,苗栗縣,竹南鎮,120.8772174,24.70540593
AS_2605,東興,苗栗縣,頭份市,120.9174147,24.67310148
AS_2606,興隆,苗栗縣,頭份市,120.9374738,24.69097006
AS_2607,頭份．尖山,苗栗縣,頭份市,120.8810703,24.66543876
AS_2608,朝陽,苗栗縣,造橋鄉,120.8628533,24.6453974
AS_2609,龍文橋,苗栗縣,後龍鎮,120.8359724,24.66127918
AS_2610,談文湖,苗栗縣,造橋鄉,120.8500701,24.65380002
AS_2611,小銅鑼圈,苗栗縣,三灣鄉,120.9670571,24.66916596
AS_2612,網絃,苗栗縣,後龍鎮,120.8208431,24.66351006
AS_2613,新港,苗栗縣,後龍鎮,120.8141242,24.61039456
AS_2614,新港國校,苗栗縣,後龍鎮,120.8186455,24.61170925
AS_2615,獅子頭,苗栗縣,後龍鎮,120.8364027,24.60403704
AS_2616,埤仔寮,苗栗縣,頭屋鄉,120.8501971,24.58873847
AS_2617,龍港,苗栗縣,後龍鎮,120.7596783,24.61049804
AS_2618,頭湖,苗栗縣,後龍鎮,120.7559694,24.58274652
AS_2619,埔仔頂,苗栗縣,後龍鎮,120.785365,24.5992057
AS_2620,龍眼坪,苗栗縣,後龍鎮,120.7843612,24.60295122
AS_2621,烏土坪,苗栗縣,後龍鎮,120.7907116,24.60259904
AS_2622,陳厝崁頂,苗栗縣,後龍鎮,120.7996537,24.59945111
AS_2623,山頂,苗栗縣,後龍鎮,120.7958936,24.59808271
AS_2624,崩坎,苗栗縣,後龍鎮,120.804114,24.59523149
AS_2625,崩崁頂,苗栗縣,後龍鎮,120.8038934,24.59734395
AS_2626,田寮尾,苗栗縣,苗栗市,120.8183585,24.59160169
AS_2627,西山崁頂,苗栗縣,苗栗市,120.8155216,24.59363876
AS_2628,海口 Ⅰ,苗栗縣,後龍鎮,120.7474439,24.58005993
AS_2629,西湖．公館 Ⅱ,苗栗縣,西湖鄉,120.7457304,24.57785401
AS_2630,埔頂 Ⅱ,苗栗縣,西湖鄉,120.7465748,24.56053811
AS_2631,西湖溪,苗栗縣,西湖鄉,120.7566008,24.56255904
AS_2632,土牛溝,苗栗縣,西湖鄉,120.7463357,24.56655995
AS_2633,槺榔埔,苗栗縣,西湖鄉,120.7544161,24.53368116
AS_2634,白沙屯．過港,苗栗縣,後龍鎮,120.714167,24.57282255
AS_2635,新埔,苗栗縣,通霄鎮,120.6962566,24.54045525
AS_2636,灰瑤,苗栗縣,通霄鎮,120.6953756,24.49237468
AS_2637,後壁園,苗栗縣,通霄鎮,120.7026342,24.49795096
AS_2638,通宵．大坑,苗栗縣,通霄鎮,120.7390753,24.50171115
AS_2639,烏眉坑,苗栗縣,通霄鎮,120.7431978,24.49785384
AS_2640,桃坪,苗栗縣,銅鑼鄉,120.7732333,24.47026429
AS_2641,出水坑口,苗栗縣,銅鑼鄉,120.7752886,24.46275525
AS_2642,旱坑,苗栗縣,銅鑼鄉,120.7727687,24.46530669
AS_2643,九湖,苗栗縣,銅鑼鄉,120.772017,24.47735021
AS_2644,福基,苗栗縣,公館鄉,120.8325223,24.46963737
AS_2645,番仔井,苗栗縣,通霄鎮,120.7015876,24.45222637
AS_2646,媽祖田,苗栗縣,通霄鎮,120.7047909,24.46589347
AS_2647,梅仔樹下,苗栗縣,通霄鎮,120.6884908,24.47150384
AS_2648,通宵．上坪,苗栗縣,通霄鎮,120.7007148,24.475104
AS_2649,隘口寮,苗栗縣,通霄鎮,120.6760181,24.4766873
AS_2650,枕頭山,苗栗縣,苑裡鎮,120.6592279,24.42876089
AS_2651,福田,苗栗縣,苑裡鎮,120.6758327,24.42963707
AS_2652,苑裡,苗栗縣,苑裡鎮,120.6662351,24.44166986
AS_2653,青埔,苗栗縣,苑裡鎮,120.6877407,24.42362172
AS_2654,印斗山,苗栗縣,苑裡鎮,120.6662661,24.43739021
AS_2655,南勢林,苗栗縣,苑裡鎮,120.7014608,24.40132067
AS_2656,三義上湖,苗栗縣,三義鄉,120.7564812,24.38370412
AS_2657,三櫃,苗栗縣,三義鄉,120.7692941,24.34171177
AS_2658,三櫃頂,苗栗縣,卓蘭鎮,120.7791928,24.3392164
AS_2659,網形,苗栗縣,卓蘭鎮,120.8129457,24.34565439
AS_2660,壢西坪 Ⅰ,苗栗縣,卓蘭鎮,120.8239177,24.3291803
AS_2661,壢西坪 Ⅱ,苗栗縣,卓蘭鎮,120.8180426,24.33068124
AS_2662,卓蘭．大坪頂,苗栗縣,卓蘭鎮,120.8637274,24.30193505
AS_2663,畚箕湖,苗栗縣,卓蘭鎮,120.847137,24.30173868
AS_2664,白布帆,苗栗縣,卓蘭鎮,120.9077295,24.29704723
AS_2665,上湖,苗栗縣,大湖鄉,120.8920564,24.37759514
AS_2666,武榮,苗栗縣,大湖鄉,120.8677023,24.38281273
AS_2667,八寮灣 Ⅰ,苗栗縣,大湖鄉,120.8721545,24.43544705
AS_2668,八寮灣 Ⅱ,苗栗縣,大湖鄉,120.8707567,24.43292676
AS_2669,九芎坪,苗栗縣,大湖鄉,120.8648323,24.43038442
AS_2670,楊儀坪,苗栗縣,獅潭鄉,120.8845156,24.47465199
AS_2671,轉溝水,苗栗縣,公館鄉,120.872886,24.46324805
AS_2672,象鼻嘴,苗栗縣,獅潭鄉,120.8761271,24.45755343
AS_2673,新店,苗栗縣,獅潭鄉,120.9230374,24.54317028
AS_2674,獅茅坪,苗栗縣,公館鄉,120.8525816,24.54238652
AS_2675,二岡坪,苗栗縣,頭屋鄉,120.8474304,24.56583848
AS_2676,曲洞宮,苗栗縣,頭屋鄉,120.8503996,24.5595754
AS_2677,大寮．竹篙屋 Ⅱ,苗栗縣,大湖鄉,120.8620484,24.41486095
AS_2678,Salats,苗栗縣,泰安鄉,121.0359469,24.43576767
AS_2679,二本松,苗栗縣,泰安鄉,120.9863442,24.39354228
AS_2680,二本松 Ⅱ,苗栗縣,泰安鄉,120.9814528,24.40228194
AS_2681,二本松 Ⅲ,苗栗縣,泰安鄉,120.9837608,24.39608824
AS_2682,士林 Ⅲ,苗栗縣,泰安鄉,120.9330288,24.35219272
AS_2683,大安 Ⅱ,苗栗縣,泰安鄉,120.9702794,24.3703261
AS_2684,大安 Ⅳ,苗栗縣,泰安鄉,120.971697,24.37869638
AS_2685,大坪頂 Ⅰ,苗栗縣,泰安鄉,120.9168459,24.42692769
AS_2686,大興 Ⅰ,苗栗縣,泰安鄉,120.9230396,24.42593777
AS_2687,小南角,苗栗縣,泰安鄉,120.9183483,24.4369598
AS_2688,中興,苗栗縣,泰安鄉,120.9267456,24.39518654
AS_2689,天狗 Ⅰ,苗栗縣,泰安鄉,120.9802806,24.39513977
AS_2690,天狗 Ⅱ,苗栗縣,泰安鄉,120.9750734,24.40306655
AS_2691,出火 Ⅰ,苗栗縣,泰安鄉,120.931844,24.39275106
AS_2692,出火 Ⅱ,苗栗縣,泰安鄉,120.9320035,24.38963609
AS_2693,司馬限,苗栗縣,泰安鄉,120.9422184,24.40841183
AS_2694,司馬限 Ⅱ,苗栗縣,泰安鄉,120.9399949,24.39800945
AS_2695,司馬限 Ⅳ,苗栗縣,泰安鄉,120.9421821,24.40135107
AS_2696,永安 Ⅲ,苗栗縣,泰安鄉,120.9621025,24.35485735
AS_2697,永安 Ⅳ,苗栗縣,泰安鄉,120.9672167,24.35930991
AS_2698,永安 Ⅴ,苗栗縣,泰安鄉,120.9723612,24.36151405
AS_2699,永安 Ⅵ,苗栗縣,泰安鄉,120.9632919,24.36609893
AS_2700,永安 Ⅶ,苗栗縣,泰安鄉,120.9661059,24.34786972
AS_2701,西山,苗栗縣,苗栗市,120.807958,24.59287088
AS_2702,虎山,苗栗縣,泰安鄉,120.9346055,24.46735041
AS_2703,虎山 Ⅱ,苗栗縣,泰安鄉,120.944855,24.46724615
AS_2704,虎山 Ⅳ,苗栗縣,泰安鄉,120.945043,24.46599118
AS_2705,虎山 Ⅴ,苗栗縣,泰安鄉,120.9499947,24.46693192
AS_2706,虎山 Ⅵ,苗栗縣,泰安鄉,120.9372406,24.4649769
AS_2707,虎山 Ⅶ,苗栗縣,泰安鄉,120.949315,24.4644126
AS_2708,砂埔鹿 Ⅰ,苗栗縣,泰安鄉,120.9484429,24.47596042
AS_2709,砂埔鹿 Ⅲ,苗栗縣,泰安鄉,120.9411904,24.47750173
AS_2710,砂埔鹿 Ⅳ,苗栗縣,泰安鄉,120.938221,24.47734705
AS_2711,砂埔鹿 Ⅴ,苗栗縣,泰安鄉,120.9323349,24.4705818
AS_2712,珠湖 Ⅱ,苗栗縣,泰安鄉,120.9157758,24.39000716
AS_2713,珠湖 Ⅲ,苗栗縣,泰安鄉,120.9188242,24.38683058
AS_2714,馬凹溪,苗栗縣,泰安鄉,120.9777716,24.47894715
AS_2715,馬凹溪  Ⅱ,苗栗縣,泰安鄉,120.9751769,24.4788384
AS_2716,高熊口卡,苗栗縣,泰安鄉,120.9118379,24.42461342
AS_2717,梅園,苗栗縣,泰安鄉,120.9537324,24.3884705
AS_2718,梅園國小,苗栗縣,泰安鄉,120.9706894,24.38789687
AS_2719,細道邦,苗栗縣,泰安鄉,120.9328532,24.38593453
AS_2720,細道邦  Ⅱ,苗栗縣,泰安鄉,120.9303398,24.38519301
AS_2721,細道邦  Ⅲ,苗栗縣,泰安鄉,120.928508,24.38185138
AS_2722,數坪尾,苗栗縣,泰安鄉,120.9377212,24.43045906
AS_2723,龍山  Ⅱ,苗栗縣,泰安鄉,120.9674518,24.47121645
AS_2724,繫牛坪,苗栗縣,泰安鄉,120.9258269,24.44887296
AS_2725,蘇魯 Ⅰ,苗栗縣,泰安鄉,120.9214011,24.34865674
AS_2726,蘇魯 Ⅱ,苗栗縣,泰安鄉,120.9227023,24.34821498
AS_2727,蘇魯 Ⅲ,苗栗縣,泰安鄉,120.9184568,24.34473653
AS_2728,蘇魯 Ⅳ,苗栗縣,泰安鄉,120.9168226,24.34264991
AS_2729,龍山 Ⅰ,苗栗縣,泰安鄉,120.9668178,24.46960011
AS_2730,達拉崗,苗栗縣,泰安鄉,120.937538,24.37309712
AS_2731,腦寮莊,苗栗縣,泰安鄉,120.9427979,24.45321427
AS_2732,雪見,苗栗縣,泰安鄉,121.0376801,24.42780361
AS_2733,馬拉邦,苗栗縣,泰安鄉,120.9264115,24.34987819
AS_2734,珠湖,苗栗縣,大湖鄉,120.9137037,24.38418222
AS_2735,砂埔鹿 Ⅱ,苗栗縣,泰安鄉,120.9407967,24.47816972
AS_2736,南灣,苗栗縣,泰安鄉,120.9205802,24.41254638
AS_2737,南勢山,苗栗縣,泰安鄉,120.9648307,24.40238734
AS_2738,長橋,苗栗縣,泰安鄉,120.9226605,24.39206044
AS_2739,虎山 Ⅲ,苗栗縣,泰安鄉,120.93997,24.46600731
AS_2740,永安 Ⅱ,苗栗縣,泰安鄉,120.9665488,24.3531248
AS_2741,永安 Ⅰ,苗栗縣,泰安鄉,120.9645796,24.35658252
AS_2742,半天寮,苗栗縣,泰安鄉,120.9329032,24.46522785
AS_2743,北庄,苗栗縣,泰安鄉,120.9210701,24.44511447
AS_2744,天狗  Ⅲ,苗栗縣,泰安鄉,120.9711018,24.40079954
AS_2745,大興 Ⅱ,苗栗縣,泰安鄉,120.9201295,24.42686626
AS_2746,大坪頂 Ⅱ,苗栗縣,泰安鄉,120.9215492,24.4294764
AS_2747,大坪,苗栗縣,泰安鄉,120.9288027,24.4256336
AS_2748,大安 Ⅲ,苗栗縣,泰安鄉,120.9712225,24.37240299
AS_2749,大安 Ⅰ,苗栗縣,泰安鄉,120.9696334,24.37197831
AS_2750,士林國小,苗栗縣,泰安鄉,120.9299628,24.35145095
AS_2751,士林 Ⅳ,苗栗縣,泰安鄉,120.9340435,24.35836911
AS_2752,士林 Ⅱ,苗栗縣,泰安鄉,120.935759,24.35390944
AS_2753,士林 Ⅰ,苗栗縣,泰安鄉,120.9332233,24.34944795
AS_2754,清安,苗栗縣,泰安鄉,120.9410066,24.42739049
AS_2755,腦寮莊  Ⅱ,苗栗縣,泰安鄉,120.9448397,24.45717878
AS_2756,Luvun Ⅰ,苗栗縣,泰安鄉,120.9577438,24.39174924
AS_2757,后豐港,金門縣,金城鎮,118.2880555,24.41638888
AS_2758,金龜山,金門縣,金沙鎮,118.4116666,24.50277777
